0.3084427000000005,left
0.5938353000000003,left
0.9769274000000001,left
1.4076398,up
1.6076142999999998,up
1.9265587000000002,right
2.3231259,left
2.6749945000000004,up
3.1607768,right
3.3560844000000003,right
3.5938529,left
4.025038599999999,left
4.458631899999999,left
4.9408710000000005,up
5.124130399999999,up
5.376944300000001,right
5.8103591,left
6.1750677000000005,right
6.642433100000001,up
6.843246700000001,up
7.0747936000000005,right
7.524306800000001,right
7.9223387999999995,right
8.3911294,up
8.626028600000001,left
8.875052400000001,up
9.2563222,left
9.674511800000001,right
10.1421456,up
10.3419055,up
10.5742555,left
11.042712299999998,left
11.425210799999999,left
11.909289900000001,up
12.0557753,up
12.274067300000002,left
12.709228399999997,up
13.155638099999997,left
13.607668499999996,right
13.973575699999998,left
14.839441299999997,right
15.721133499999997,left
16.587819599999996,up
17.041108699999995,left
17.4599554,right
18.338120499999995,left
19.239869199999998,right
20.154499699999995,up
20.556803599999995,left
20.990445099999995,right
21.869921599999998,left
22.720071599999997,right
23.571984199999996,up
24.057643499999998,left
24.472181299999995,right
25.336489399999998,left
26.186961099999998,right
27.071366399999995,up
27.456328499999998,left
27.889992599999996,right
28.7861363,left
29.706965999999998,up
30.552435799999994,right
30.754680299999993,left
31.389978499999994,right
32.2199302,left
33.1384944,up
33.572257,up
34.0546168,up
34.901862,left
35.7528255,right
36.6380024,up
37.5532265,left
38.3680149,up
39.2179685,left
40.1022189,right
40.5723486,left
41.0177303,right
41.4398253,left
41.8206473,up
42.701444099999996,right
43.655176,left
44.5026128,up
44.9050633,right
45.3199325,left
46.1504324,up
47.088098099999996,left
47.5358949,left
47.9499433,right
48.4030819,right
48.819787399999996,up
49.7176879,right
50.6175077,up
51.5171961,right
52.2884881,up
53.1509391,left
53.969791,right
54.4524426,left
54.902401,up
55.3867352,left
55.8159038,right
56.6325674,left
57.083245,left
57.5152149,up
58.3839058,right
58.819723599999996,right
59.3031715,left
60.101057299999994,up
60.5678232,up
61.002795899999995,right
61.919387799999996,up
62.32041029999999,up
62.7486574,left
63.182563099999996,right
63.601193800000004,up
64.0346732,left
64.4821559,right
64.9329971,up
65.3646918,left
65.7993451,right
66.2333472,up
66.6503897,left
67.11652099999999,right
67.5664525,up
67.9997878,left
68.39811399999999,right
68.8346925,up
69.2337777,left
69.6679438,right
70.0993809,left
70.5976217,right
71.0171668,left
71.4519178,right
71.8864918,left
72.3337258,right
72.7498441,left
73.1997239,up
73.6507494,left
74.0994211,up
74.4989312,left
74.9164035,up
75.3489645,right
75.7989864,up
76.19858599999999,right
76.6330966,left
77.0813252,left
77.5173576,up
77.98323049999999,up
78.3975718,right
78.8152243,right
79.2690215,up
79.6796959,up
80.1475729,left
80.5980914,right
81.0325912,left
81.4658439,right
81.8492108,up
82.2631334,left
82.6840039,right
83.0793396,up
